ID,File Path,File Name,Callable Name,Parameters,Type,Class Name,Super Class Name,Package Name,Is Override
146,D:\HDU\project\tomcat\java\jakarta\servlet\ServletInputStream.java,ServletInputStream.java,read,[ByteBuffer buffer],Method,ServletInputStream,InputStream,jakarta.servlet,false
147,D:\HDU\project\tomcat\java\jakarta\servlet\ServletInputStream.java,ServletInputStream.java,readLine,"[byte[] b, int off, int len]",Method,ServletInputStream,InputStream,jakarta.servlet,false
148,D:\HDU\project\tomcat\java\jakarta\servlet\ServletOutputStream.java,ServletOutputStream.java,write,[ByteBuffer buffer],Method,ServletOutputStream,OutputStream,jakarta.servlet,false
149,D:\HDU\project\tomcat\java\jakarta\servlet\ServletOutputStream.java,ServletOutputStream.java,print,[String s],Method,ServletOutputStream,OutputStream,jakarta.servlet,false
150,D:\HDU\project\tomcat\java\jakarta\servlet\ServletOutputStream.java,ServletOutputStream.java,println,[boolean b],Method,ServletOutputStream,OutputStream,jakarta.servlet,false
151,D:\HDU\project\tomcat\java\jakarta\servlet\ServletSecurityElement.java,ServletSecurityElement.java,ServletSecurityElement,[ServletSecurity annotation],Constructor,ServletSecurityElement,HttpConstraintElement,jakarta.servlet,false
152,D:\HDU\project\tomcat\java\jakarta\servlet\ServletSecurityElement.java,ServletSecurityElement.java,addHttpMethodConstraints,[Collection<HttpMethodConstraintElement> httpMethodConstraints],Method,ServletSecurityElement,HttpConstraintElement,jakarta.servlet,false
153,D:\HDU\project\tomcat\java\jakarta\websocket\CloseReason.java,CloseReason.java,getCloseCode,[final int code],Method,CloseReason,,jakarta.websocket,false
154,D:\HDU\project\tomcat\java\jakarta\websocket\ContainerProvider.java,ContainerProvider.java,getWebSocketContainer,[],Method,ContainerProvider,,jakarta.websocket,false
155,D:\HDU\project\tomcat\java\jakarta\websocket\RemoteEndpoint.java,RemoteEndpoint.java,getSendTimeout,[],Method,Async,RemoteEndpoint,jakarta.websocket,false
156,D:\HDU\project\tomcat\java\jakarta\websocket\server\ServerEndpointConfig.java,ServerEndpointConfig.java,Builder,"[Class<?> endpointClass, String path]",Constructor,Builder,,jakarta.websocket.server,false
157,D:\HDU\project\tomcat\java\jakarta\websocket\server\ServerEndpointConfig.java,ServerEndpointConfig.java,loadDefault,[],Method,Configurator,,jakarta.websocket.server,false
158,D:\HDU\project\tomcat\java\org\apache\catalina\ant\AbstractCatalinaCommandTask.java,AbstractCatalinaCommandTask.java,createQueryString,[String command],Method,AbstractCatalinaCommandTask,AbstractCatalinaTask,org.apache.catalina.ant,false
159,D:\HDU\project\tomcat\java\org\apache\catalina\ant\AbstractCatalinaTask.java,AbstractCatalinaTask.java,execute,"[String command, InputStream istream, String contentType, long contentLength]",Method,AbstractCatalinaTask,BaseRedirectorHelperTask,org.apache.catalina.ant,false
160,D:\HDU\project\tomcat\java\org\apache\catalina\ant\AbstractCatalinaTask.java,AbstractCatalinaTask.java,preAuthenticate,[],Method,AbstractCatalinaTask,BaseRedirectorHelperTask,org.apache.catalina.ant,false
161,D:\HDU\project\tomcat\java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,BaseRedirectorHelperTask.java,openRedirector,[],Method,BaseRedirectorHelperTask,Task,org.apache.catalina.ant,false
162,D:\HDU\project\tomcat\java\org\apache\catalina\ant\BaseRedirectorHelperTask.java,BaseRedirectorHelperTask.java,closeRedirector,[],Method,BaseRedirectorHelperTask,Task,org.apache.catalina.ant,false
163,D:\HDU\project\tomcat\java\org\apache\catalina\ant\DeployTask.java,DeployTask.java,execute,[],Method,DeployTask,AbstractCatalinaCommandTask,org.apache.catalina.ant,true
164,D:\HDU\project\tomcat\java\org\apache\catalina\ant\JKStatusUpdateTask.java,JKStatusUpdateTask.java,createLink,[],Method,JKStatusUpdateTask,AbstractCatalinaTask,org.apache.catalina.ant,false
165,D:\HDU\project\tomcat\java\org\apache\catalina\ant\JKStatusUpdateTask.java,JKStatusUpdateTask.java,checkParameter,[],Method,JKStatusUpdateTask,AbstractCatalinaTask,org.apache.catalina.ant,false
166,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorCondition.java,JMXAccessorCondition.java,eval,[],Method,JMXAccessorCondition,JMXAccessorConditionBase,org.apache.catalina.ant.jmx,true
167,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorCreateTask.java,JMXAccessorCreateTask.java,jmxCreate,"[MBeanServerConnection jmxServerConnection, String name]",Method,JMXAccessorCreateTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
168,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorEqualsCondition.java,JMXAccessorEqualsCondition.java,eval,[],Method,JMXAccessorEqualsCondition,JMXAccessorConditionBase,org.apache.catalina.ant.jmx,true
169,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorGetTask.java,JMXAccessorGetTask.java,jmxGet,"[MBeanServerConnection jmxServerConnection, String name]",Method,JMXAccessorGetTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
170,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorInvokeTask.java,JMXAccessorInvokeTask.java,jmxInvoke,"[MBeanServerConnection jmxServerConnection, String name]",Method,JMXAccessorInvokeTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
171,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorQueryTask.java,JMXAccessorQueryTask.java,jmxQuery,"[MBeanServerConnection jmxServerConnection, String qry]",Method,JMXAccessorQueryTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
172,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorQueryTask.java,JMXAccessorQueryTask.java,bindAttributes,"[MBeanServerConnection jmxServerConnection, String pname, ObjectName oname]",Method,JMXAccessorQueryTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
173,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorSetTask.java,JMXAccessorSetTask.java,jmxSet,"[MBeanServerConnection jmxServerConnection, String name]",Method,JMXAccessorSetTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
174,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorSetTask.java,JMXAccessorSetTask.java,getMBeanAttributeType,"[MBeanServerConnection jmxServerConnection, String name, String attribute]",Method,JMXAccessorSetTask,JMXAccessorTask,org.apache.catalina.ant.jmx,false
175,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,execute,[],Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,true
176,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,createJMXConnection,"[String url, String host, String port, String username, String password]",Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
177,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,accessJMXConnection,"[Project project, String url, String host, String port, String username, String password, String refId]",Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
178,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,getJMXConnection,[],Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
179,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,convertStringToType,"[String value, String valueType]",Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
180,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,echoResult,"[String name, Object result]",Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
181,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,createProperty,"[String propertyPrefix, Object result]",Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
182,D:\HDU\project\tomcat\java\org\apache\catalina\ant\jmx\JMXAccessorTask.java,JMXAccessorTask.java,setProperty,"[String property, Object value]",Method,JMXAccessorTask,BaseRedirectorHelperTask,org.apache.catalina.ant.jmx,false
183,D:\HDU\project\tomcat\java\org\apache\catalina\ant\JMXGetTask.java,JMXGetTask.java,execute,[],Method,JMXGetTask,AbstractCatalinaTask,org.apache.catalina.ant,true
184,D:\HDU\project\tomcat\java\org\apache\catalina\ant\JMXQueryTask.java,JMXQueryTask.java,execute,[],Method,JMXQueryTask,AbstractCatalinaTask,org.apache.catalina.ant,true
185,D:\HDU\project\tomcat\java\org\apache\catalina\ant\JMXSetTask.java,JMXSetTask.java,execute,[],Method,JMXSetTask,AbstractCatalinaTask,org.apache.catalina.ant,true
186,D:\HDU\project\tomcat\java\org\apache\catalina\ant\ResourcesTask.java,ResourcesTask.java,execute,[],Method,ResourcesTask,AbstractCatalinaTask,org.apache.catalina.ant,true
187,D:\HDU\project\tomcat\java\org\apache\catalina\ant\ValidatorTask.java,ValidatorTask.java,execute,[],Method,ValidatorTask,BaseRedirectorHelperTask,org.apache.catalina.ant,true
188,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,getRealmName,[Context context],Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
189,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,invoke,"[Request request, Response response]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,true
190,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,allowCorsPreflightBypass,[Request request],Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
191,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,authenticate,"[Request request, HttpServletResponse httpResponse]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,true
192,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,secureResponseJspic,"[Request request, Response response, JaspicState state]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
193,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,getJaspicState,"[AuthConfigProvider jaspicProvider, Request request, Response response, boolean authMandatory]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
194,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,createCallbackHandler,[],Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
195,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,authenticateJaspic,"[Request request, Response response, JaspicState state, boolean requirePrincipal]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
196,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,checkForCachedAuthentication,"[Request request, HttpServletResponse response, boolean useSSO]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
197,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,reauthenticateFromSSO,"[String ssoId, Request request]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
198,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,register,"[Request request, HttpServletResponse response, Principal principal, String authType, String username, String password, boolean alwaysUseSession, boolean cache]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
199,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,changeSessionID,"[Request request, Session session]",Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
200,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,logout,[Request request],Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,true
201,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,startInternal,[],Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,true
202,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\AuthenticatorBase.java,AuthenticatorBase.java,findJaspicProvider,[],Method,AuthenticatorBase,ValveBase,org.apache.catalina.authenticator,false
203,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\BasicAuthenticator.java,BasicAuthenticator.java,setCharset,[String charsetString],Method,BasicAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
204,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\BasicAuthenticator.java,BasicAuthenticator.java,doAuthenticate,"[Request request, HttpServletResponse response]",Method,BasicAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,true
205,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\BasicAuthenticator.java,BasicAuthenticator.java,parseCredentials,[byte[] decoded],Method,BasicCredentials,,org.apache.catalina.authenticator,false
206,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,setAlgorithms,[String algorithmsString],Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
207,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,initAlgorithms,[List<AuthDigest> algorithms],Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
208,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,doAuthenticate,"[Request request, HttpServletResponse response]",Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,true
209,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,removeQuotes,"[String quotedString, boolean quotesRequired]",Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
210,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,generateNonce,[Request request],Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
211,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,setAuthenticateHeader,"[HttpServletRequest request, HttpServletResponse response, String nonce, boolean isNonceStale]",Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
212,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,startInternal,[],Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,true
213,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,parse,"[Request request, String authorization]",Method,DigestInfo,,org.apache.catalina.authenticator,false
214,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,validate,"[Request request, List<AuthDigest> algorithms]",Method,DigestInfo,,org.apache.catalina.authenticator,false
215,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,authenticate,[Realm realm],Method,DigestInfo,,org.apache.catalina.authenticator,false
216,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,nonceCountValid,[long nonceCount],Method,NonceInfo,,org.apache.catalina.authenticator,false
217,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\DigestAuthenticator.java,DigestAuthenticator.java,getJavaName,[],Method,DigestAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,false
218,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\FormAuthenticator.java,FormAuthenticator.java,doAuthenticate,"[Request request, HttpServletResponse response]",Method,FormAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,true
219,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\FormAuthenticator.java,FormAuthenticator.java,isContinuationRequired,[Request request],Method,FormAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,true
220,D:\HDU\project\tomcat\java\org\apache\catalina\authenticator\FormAuthenticator.java,FormAuthenticator.java,register,"[Request request, HttpServletResponse response, Principal principal, String authType, String username, String password, boolean alwaysUseSession, boolean cache]",Method,FormAuthenticator,AuthenticatorBase,org.apache.catalina.authenticator,true
